"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5"
"literal";0,195;0,21;0,288;0,454;0,107
"link";0,88;0,262;0,099;0;0,083
"licitar";0,693;0;0,264;0,121;0,053
"joao";0,412;0,428;0,986;0,327;0,032
"intubacao";0,617;0,188;0,583;0;0,175
"infectar";0,174;0,188;0,053;0;0,042
"incontornavel";0,038;0,027;0,583;0,389;0,042
"incapacidade";0;0,657;0,053;0,104;0,175
"inaugural";0,617;0,188;0,214;0,506;0,043
"impropriar";0,719;0,663;0;0,104;0,042
"impactar";0,038;0,185;0,214;0,506;0,042
"ilegitimo";0,001;0,74;0,264;0,454;0,604
"ideologico";0,617;0,027;0,053;0,003;0,042
"harmonico";0,174;0;0,214;0,104;0,042
"gsi";0;0,657;0,053;0,104;0,042
"grosseiro";0,219;0,234;0,037;0,827;0,732
"governante";0,174;0;0,053;0,506;0,042
"general";0;0,375;0,192;0,971;0,17
"g1";0,315;0,331;0,153;0;0,133
"fiocruz";0,174;0,188;0,053;0;0,042
"fev";0,174;0,188;0,053;0;0,175
"exportador";0,349;0,492;0,312;0,54;0,815
"expender";0,174;0,185;0,053;0,153;0,5
"escrever";0,003;0,002;0,053;0,389;0,042
"esclarecido";0,003;0,657;0,214;0,506;0,042
"erigir";0,174;0,663;0;0,389;0,175
"empregar";0,159;0,13;0,264;0,121;0,848
"eliminar";0,174;0,185;0,053;0,153;0,5
"educafro";0,315;0,331;0,153;0,868;0,002
"edson";0,478;0,492;0,752;0,396;0,126
"documental";0,195;0,74;0,065;0;0,053
"disputar";0,617;0,188;0,053;0,389;0
"dilacao";0,219;0,45;0,004;0,142;0,275
"dificultar";0,719;0,027;0,053;0,506;0,497
"dialogar";0,719;0,185;0,053;0,506;0,998
"devolucao";0,186;0,826;0,153;0,868;0,74
"determinante";0,01;0,828;0,325;0,827;0,275
"destacado";0,223;0,663;0,402;0,389;0,497
"desmatamento";0;0,294;0,123;0,195;0,105
"desincumbir";0,174;0,188;0;0,104;0,998
"desencadear";0,219;0,007;0,583;0,827;0,066
"demonstrativo";0;0,188;0,053;0,104;0,497
"deliberativo";0;0,188;0,053;0,104;0,497
"deficiente";0,174;0;0,214;0,922;0,175
"correlacao";0,174;0,185;0,583;0,922;0,5
"corregedoria";0;0,234;0,08;0,142;0,732
"coordenado";0,223;0,185;0,053;0,028;0,042
"cooperativo";0,693;0;0,065;0,454;0,053
"conselho_nacional_do_ministerio_publico";0,219;0,234;0,583;0,142;0,008
"conselho_nacional_de_justica";0,617;0,002;0,053;0,389;0,5
"compensatorio";0,003;0,002;0,053;0,389;0,042
"clt";0,693;0,21;0,001;0,121;0,604
"cessao";0,032;0,001;0,123;0,195;0,105
"certame";0,612;0,21;0,264;0,001;0,219
"censura";0,195;0;0,065;0,121;0,219
"celere";0,003;0,663;0,214;0,389;0,998
"carreira";0,001;0,21;0,264;0,121;0,367
"carga";0,01;0,234;0,325;0,057;0,066
"caracterizado";0,693;0,554;0,737;0,394;0,219
"campino";0,159;0,21;0,012;0,454;0,053
"bolsa";0;0,657;0,053;0,506;0,042
"bandeira";0,278;0,247;0,846;0,115;0,105
"averiguacao";0,612;0,21;0,288;0,098;0,053
"autenticar";0,159;0,554;0,737;0,121;0,604
"atleta";0,617;0,188;0,053;0;0,042
"atlas";0,612;0,13;0,065;0,098;0,219
"ataque";0,392;0,048;0,402;0,624;0,347
"arquivamento";0,392;0,262;0,099;0,166;0,002
"anexar";0,003;0,663;0,053;0,389;0,5
"ameacar";0,174;0,657;0,885;0,003;0,042
"alvara";0;0,188;0,214;0,104;0,042
"aime";0,246;0,262;0,099;0,166;0
"agint";0,412;0,428;0,986;0,327;0,032
"afonso";0,88;0;0,099;0,166;0,883
"aferir";0,038;0,663;0,053;0,922;0,5
"administrar";0,219;0,007;0,08;0,006;0,066
"3o";0,693;0,21;0,012;0,121;0,848
"xxiii";0,021;0,015;0,065;0,958;0,053
"violadora";0,195;0,21;0;0,454;0,219
"vetar";0,693;0;0,696;0,121;0,219
"variacao";0;0,234;0,08;0,288;0,066
"vargas";0,195;0;0,065;0,098;0,053
"tj";0,195;0,21;0,264;0,454;0
"telles";0,195;0,21;0,065;0,121;0
"tecnologico";0,105;0,234;0,08;0;0,066
"taquigrafico";0,195;0,21;0,065;0,121;0
"sustentavel";0,195;0;0,065;0,454;0,053
"sustentabilidade";0,693;0,21;0,065;0;0,053
"subclasse";0,219;0,828;0,08;0;0,066
"solteiro";0;0,21;0,065;0,121;0,053
"seguido";0,612;0,21;0,065;0;0,219
"secreto";0,195;0,015;0,065;0,098;0,604
"sancionar";0;0,928;0,099;0,624;0,347
"safra";0,246;0,262;0,099;0;0,347
"revisar";0,195;0,13;0,065;0,098;0,848
"resistencia";0,195;0,21;0,065;0;0,219
"remissivo";0,195;0,21;0;0,121;0,219
"remediar";0,693;0,21;0,737;0,958;0,367
"regramento";0,021;0,21;0,065;0,454;0,107
"referendodecima";0,359;0,375;0,782;0,273;0,008
"redigir";0,78;0,828;0,08;0,288;0,248
"recuperar";0,315;0,331;0,153;0;0,558
"recesso";0,693;0,74;0,264;0,121;0,002
"quilombola";0,195;0,74;0,065;0;0,053
"queda";0,062;0,262;0,099;0,002;0,083
"psess";0,195;0,21;0,065;0,121;0
"psd";0,278;0,294;0,123;0,195;0
"provocacao";0,195;0,554;0,264;0,121;0,002
"proponente";0,693;0,74;0,264;0,394;0,367
"prol";0,195;0,015;0,264;0,098;0,219
"projetar";0,693;0;0,264;0,958;0,053
"programacao";0;0,74;0,065;0,394;0,053
"proclamar";0,315;0,331;0,02;0,868;0,558
"precedencia";0,693;0,21;0,065;0;0,053
"postulante";0,502;0,234;0,325;0,142;0,008
"pluripartidarismo";0,219;0,234;0,08;0,142;0
"pires";0,195;0,21;0,065;0,121;0
"phs";0,195;0,21;0,065;0,121;0
"pericardite";0,195;0,21;0,065;0;0,053
"penitenciaria";0,219;0;0,08;0,142;0,066
"parlamento";0,693;0;0,065;0,454;0,053
"otica";0,612;0,015;0,696;0,454;0,219
"opinativo";0,219;0,234;0,037;0,142;0,248
"opar";0,195;0,21;0,065;0,121;0
"oficio";0,186;0,331;0,153;0,23;0,03
"oab";0,412;0,428;0,243;0,327;0,001
"nortear";0,195;0,015;0,065;0,454;0,107
"negociar";0,545;0,505;0,986;0,775;0,22
"negocial";0,284;0,957;0,846;0,734;0,439
"narrativa";0,315;0,331;0,153;0,868;0,002
"mover";0,612;0,13;0,264;0,121;0,367
"movel";0,612;0,21;0,065;0;0,053
"morar";0,219;0;0,325;0,142;0,275
"mj";0,062;0,928;0,099;0,686;0,883
"mina";0,186;0,331;0,153;0,386;0,74
"microrregiao";0;0,262;0,402;0,166;0,347
"miami";0,478;0,318;0,312;0,038;0,288
"metade";0,195;0,74;0,065;0;0,604
"malheiros";0,195;0,015;0,696;0,394;0,219
"londrino";0,219;0,828;0,325;0,142;0,001
"loja";0,01;0,318;0,312;0,396;0,288
"lockdown";0,195;0,21;0,065;0;0,053
"licitacao";0;0,234;0,08;0,827;0,275
"leve";0,195;0,74;0,065;0;0,053
"letra";0,01;0,234;0,08;0,142;0,057
"lelis";0,195;0,21;0,065;0,121;0
"legis";0,195;0,21;0,065;0,121;0
"lava";0,219;0;0,08;0,288;0,066
"jus";0,88;0,928;0,402;0,166;0,025
"jato";0,219;0;0,08;0,288;0,066
"janela";0,195;0,21;0,065;0;0,053
"irretroatividade";0;0,74;0,696;0,121;0,053
"ipu";0,278;0,294;0,846;0,195;0,009
"introducao";0,021;0,74;0,696;0,454;0,604
"institucionalizar";0,995;0,957;0,123;0;0,105
"insito";0,195;0,001;0,065;0,121;0,107
"infralegais";0,195;0;0,288;0,121;0,053
"indeterminado";0,392;0,346;0,98;0,166;0,883
"independer";0,995;0,294;0,5;0,537;0,356
"incremento";0,612;0,554;0,264;0,394;0,604
"imperativo";0,219;0,45;0,325;0,006;0,275
"ideal";0,693;0,001;0,264;0,394;0,053
"http";0,284;0,294;0,123;0;0,105
"homogeneo";0,612;0,74;0,012;0,121;0,219
"gravacao";0,88;0;0,099;0,686;0,083
"foro";0,195;0,74;0,065;0,121;0
"firma";0;0,928;0,099;0,166;0,883
"financiar";0;0,554;0,065;0,958;0,053
"filiar";0,612;0,554;0,264;0,454;0,367
"feira";0,195;0,21;0,065;0;0,604
"favorecer";0,062;0,928;0,099;0,194;0,347
"fabricacao";0,995;0,957;0,123;0;0,105
"extra";0,246;0,003;0,099;0,194;0,347
"explicacao";0,78;0;0,325;0,142;0,732
"exonerar";0,021;0,74;0,065;0,121;0,107
"exemplificativo";0,219;0,234;0,325;0,006;0,685
"exegese";0,195;0,21;0,696;0,121;0
"exceder";0,001;0,74;0,065;0,121;0,367
"estatistica";0,195;0,21;0,065;0;0,053
"especializado";0,278;0,001;0,123;0,115;0,105
"divergente";0,195;0,21;0,288;0,394;0,848
"disciplinado";0,502;0,828;0,828;0,142;0,248
"didatico";0,195;0;0,065;0,121;0,219
"devedor";0;0,234;0,08;0,142;0,066
"desportivo";0,219;0,234;0,08;0;0,275
"descredenciamento";0,246;0,928;0,431;0,624;0,517
"depor";0,219;0,828;0,08;0,142;0
"demarcar";0,042;0,505;0,243;0,327;0,917
"delegado";0,102;0,676;0,192;0,971;0,714
"cunha";0,359;0,676;0,782;0,971;0,524
"corporacao";0;0,554;0,065;0,121;0,053
"convencional";0,246;0,262;0,109;0,028;0,083
"contran";0;0,234;0,08;0,142;0,066
"consultar";0,612;0,13;0,065;0,394;0,604
"construir";0,159;0,015;0,696;0,454;0,053
"conseguir";0,105;0,828;0,325;0,288;0,275
"congregar";0,159;0,554;0,264;0,121;0,367
"confrontar";0,359;0,676;0,005;0,273;0,17
"conflitar";0,195;0,21;0;0,454;0,053
"confiavel";0,195;0,554;0,264;0;0,053
"compensacao";0;0,234;0,08;0,531;0,275
"comarca";0,88;0,928;0,099;0,166;0,002
"colaboracao";0,195;0;0,065;0,958;0,053
"coibir";0,004;0,676;0,192;0,971;0,17
"coeficiente";0,219;0,828;0;0,142;0,066
"classificacao";0,105;0,234;0,08;0,531;0,057
"circulante";0;0,21;0,065;0,121;0,219
"chefia";0,021;0,74;0,264;0,121;0,367
"captacao";0,693;0,74;0,065;0,958;0,02
"brandao";0,359;0,375;0,192;0,273;0
"bloco";0;0,21;0,264;0,958;0,219
"bicentenario";0,195;0;0,065;0,121;0,604
"baratear";0,693;0,21;0;0,121;0,053
"autocontencao";0,195;0;0,264;0,121;0,848
"atraso";0,01;0,234;0,08;0,006;0,066
"assente";0,219;0,828;0;0,142;0,275
"assemelhar";0,612;0,74;0,696;0,121;0,107
"asfixia";0,195;0,21;0,065;0;0,053
"apurado";0,159;0,13;0,696;0,454;0,219
"apdf";0,219;0,828;0;0,142;0,275
"aparente";0,502;0,828;0,08;0,057;0,732
"antecipar";0,219;0,234;0,08;0,827;0,001
"anotacao";0;0,234;0,325;0,827;0,066
"anacrim";0,278;0,957;0,123;0,195;0,001
"amazonia";0;0,234;0,08;0,827;0,066
"amazonense";0,612;0,554;0,065;0,001;0,053
"alinhar";0,693;0,13;0,065;0,014;0,219
"alexandre";0,545;0,428;0,986;0,327;0,308
"agregar";0,001;0,74;0,264;0,454;0,604
"aereo";0,246;0,346;0,099;0;0,083
"acerto";0,693;0,74;0,288;0,121;0,367
"absolvicao";0,195;0,001;0,065;0,121;0,107
"abalizado";0,195;0,001;0,065;0,014;0,053
"xxi";0;0,084;0,08;0,142;0,066
"whatsapp";0,246;0,262;0,099;0;0,083
"vulneracao";0,246;0,928;0,431;0,624;0,517
"viajar";0,412;0,428;0,243;0;0,22
"usurpar";0,219;0,007;0,325;0,142;0,248
"unificado";0,78;0,234;0,325;0;0,066
"unido";0,219;0,234;0,325;0;0,275
"unanimar";0,219;0,234;0,08;0,057;0,057
"travesti";0,219;0;0,08;0,142;0,066
"transacao";0;0,45;0,08;0,142;0,066
"toada";0,01;0,234;0,325;0,531;0,685
"time";0,246;0,262;0,099;0;0,083
"sustar";0,246;0,262;0,099;0,166;0
"surgimento";0,219;0,234;0,08;0;0,732
"sujeicao";0,246;0;0,98;0,166;0,347
"subtrair";0,219;0,45;0,828;0,006;0,066
"standards";0,219;0,234;0,08;0;0,066
"sra";0,219;0,084;0,08;0,142;0,008
"souza";0,545;0,428;0,243;0,775;0,308
"sinovac";0,219;0,234;0,08;0;0,066
"sensivel";0,219;0,828;0,08;0;0,275
"sda";0,873;0,331;0,153;0;0,133
"saudavel";0,78;0,828;0,08;0;0,066
"resto";0,246;0,346;0,099;0,002;0,347
"respiratorio";0,219;0,234;0,08;0;0,066
"remansoso";0,219;0,234;0,583;0,142;0,008
"relacionamento";0;0,158;0,153;0,23;0,133
"regulatorias";0,78;0,45;0,08;0;0,066
"regimento";0,78;0,234;0,325;0,531;0,008
"reformado";0,246;0,262;0,431;0,166;0,025
"recursos_publicos";0,219;0,084;0,08;0;0,066
"recorde";0,219;0,234;0,08;0;0,066
"reajustar";0;0,234;0,08;0,142;0,732
"reajustamento";0,004;0,928;0,099;0,686;0,347
"racial";0,246;0,048;0,099;0,028;0,347
"quicar";0,219;0,007;0,583;0,827;0,066
"prontidao";0,219;0,234;0,004;0,142;0,685
"profissao";0,219;0;0,08;0,142;0,066
"produtivo";0,88;0,262;0,099;0;0,083
"preto";0,219;0,084;0,08;0,006;0,275
"presa";0,78;0;0,08;0,142;0,066
"preceituar";0,502;0,828;0,037;0,142;0,275
"positivar";0,219;0,45;0,037;0,142;0,732
"petroleo";0;0,331;0,153;0,23;0,558
"penalidade";0;0,234;0,08;0,142;0,685
"pecuniario";0,01;0,234;0,325;0,057;0,066
"omicron";0,219;0,234;0,08;0;0,066
"officio";0,88;0,928;0,099;0,166;0,002
"ocultacao";0,392;0;0,099;0,166;0,083
"normal";0,01;0,084;0,325;0,531;0,066
"nocao";0,219;0,007;0,325;0,142;0,248
"nivaldo";0,219;0,234;0,08;0,142;0
"neutralidade";0,88;0,048;0,099;0,028;0,083
"mpf";0;0,45;0,08;0,142;0,066
"montante";0;0,262;0,099;0,166;0,883
"metro";0;0,262;0,099;0,194;0,083
"mente";0,219;0,234;0;0,142;0,066
"memorial";0;0,828;0,08;0,827;0,066
"mail";0,392;0,262;0,099;0;0,083
"lsn";0,219;0;0,08;0,142;0,685
"locomocao";0,78;0;0,08;0,827;0,275
"localizacao";0,873;0;0,153;0,868;0,133
"localidade";0,032;0,957;0,123;0,537;0,439
"liquidar";0,246;0,262;0,099;0;0,083
"licenca";0,284;0,957;0,123;0,195;0,076
"jurisdional";0,219;0,234;0;0,142;0,066
"juri";0,219;0,828;0,08;0,531;0,001
"irrenunciavel";0,219;0;0,08;0,057;0,066
"irrecorrivel";0,246;0,262;0,099;0,166;0
"irpi";0,392;0,262;0,099;0;0,083
"inverso";0;0,234;0,08;0,827;0,732
"invectivo";0,78;0,828;0,325;0,142;0,008
"intoxicacao";0,315;0,826;0,153;0;0,133
"instabilidade";0;0,262;0,099;0,624;0,347
"insindicabilidade";0,278;0,247;0,123;0,195;0,009
"insculpido";0,01;0,45;0,828;0,142;0,275
"inominado";0,219;0,234;0;0,142;0,732
"inibir";0,219;0,45;0,828;0,142;0,057
"incontroverso";0,78;0,234;0,08;0,142;0
"imprevisao";0,72;0,085;0,192;0,273;0,524
"imprescindibilidade";0,78;0,234;0,828;0,827;0,248
"impossivel";0,88;0,928;0,099;0,166;0,002
"impetrante";0,284;0,294;0,5;0,734;0,356
"imobiliario";0;0,928;0,099;0,166;0,083
"ibama";0;0,234;0,08;0,827;0,275
"humanitario";0,278;0,247;0,123;0;0,105
"honra";0,219;0;0,08;0,142;0,685
"homem";0,062;0,346;0,099;0,194;0,083
"higiene";0,219;0;0,08;0,057;0,066
"hectare";0,032;0,294;0,123;0,011;0,105
"gp";0,219;0,234;0,08;0,142;0
"gomes";0,315;0;0,153;0,23;0,133
"gilmar";0,545;0,428;0,986;0,327;0,308
"gestante";0,219;0,234;0,08;0;0,066
"geografico";0,502;0,45;0,08;0,288;0,732
"gasoso";0,315;0,331;0,153;0;0,133
"funcionalizada";0,219;0,234;0;0,142;0,066
"frances";0,995;0,024;0,123;0,115;0,105
"fornecedor";0,01;0,234;0,08;0,057;0,275
"forense";0,246;0,346;0,099;0,686;0,15
"focar";0,78;0,007;0,325;0,827;0,275
"fluxo";0;0,234;0,08;0,531;0,275
"falso";0,219;0,45;0,08;0;0,275
"extrajudicial";0;0,234;0,325;0,142;0,275
"expressivo";0,78;0,828;0,037;0,827;0,066
"excepcionalissimos";0,246;0;0,099;0,686;0,083
"exato";0,392;0,262;0,099;0,686;0,15
"estatutario";0,219;0,828;0;0,142;0,275
"espanhol";0,246;0,928;0,001;0,166;0,347
"esgotado";0,219;0,234;0,828;0;0,275
"erratico";0,219;0,828;0,583;0,006;0,066
"entornar";0;0,234;0,08;0,142;0,066
"enderecar";0,502;0,828;0,828;0,827;0,732
"encaminhamento";0,105;0,828;0,08;0,057;0,275
"empresarial";0;0,262;0,402;0,166;0,083
"empenho";0;0,234;0,08;0,531;0,275
"egimental";0,478;0,492;0,312;0,396;0,005
"efemero";0,105;0,234;0,08;0,142;0,008
"edocs";0,78;0,234;0,828;0,531;0,057
"edificar";0;0,957;0,123;0,195;0,105
"donizete";0,219;0,234;0,08;0,142;0
"docs";0,219;0,234;0,08;0,531;0
"docente";0,062;0,048;0,099;0,686;0,083
"divisao";0,246;0,003;0,402;0,194;0,083
"distante";0,219;0,45;0,08;0;0,066
"distanciar";0;0,828;0,08;0,827;0,066
"diferenca";0,502;0,828;0,325;0,288;0,732
"diccao";0,88;0,262;0,109;0,194;0,083
"diagnosticar";0,78;0,828;0,08;0;0,066
"devolver";0,004;0,375;0,782;0,273;0,714
"destino";0,995;0,294;0,123;0;0,439
"desproporcional";0;0,234;0,325;0,142;0,685
"designacao";0;0,234;0,828;0,531;0,275
"desconstituicao";0,105;0,234;0,828;0,142;0,248
"desautorizar";0,219;0,828;0,325;0,288;0,248
"desatendimento";0,219;0,828;0,583;0,142;0,057
"desacordo";0;0,234;0,828;0,827;0,066
"delibacao";0,219;0,828;0,08;0,827;0,008
"dedicar";0;0,828;0,325;0,827;0,066
"decurso";0,105;0,828;0,325;0,142;0,248
"decoro";0,78;0,828;0,325;0,142;0,008
"corte_constitucional";0,219;0,828;0,004;0,142;0,732
"cooperacao";0,502;0,007;0,08;0,288;0,066
"conviccao";0,219;0,084;0,08;0,006;0,275
"contratante";0;0,262;0,099;0,624;0,083
"contingenciamento";0,01;0,828;0,325;0,142;0,685
"consultivo";0,78;0,45;0,325;0,057;0,275
"consensual";0;0,234;0,828;0,142;0,275
"conceber";0,219;0;0,08;0,827;0,275
"conass";0,246;0,262;0,099;0;0,083
"completar";0,88;0,003;0,402;0,686;0,083
"comparacao";0,78;0,45;0,08;0;0,066
"comitiva";0,315;0,331;0,153;0;0,133
"cognicao";0,219;0,234;0,325;0,827;0,008
"clinico";0,219;0,828;0,08;0;0,066
"china";0,219;0,234;0,08;0;0,066
"cela";0,502;0;0,08;0,531;0,066
"cbf";0,219;0,234;0,08;0;0,066
"caro";0,315;0;0,153;0,23;0,133
"cardiaco";0,278;0,294;0,123;0;0,105
"caos";0,219;0,084;0,08;0,006;0,275
"canotilho";0,246;0;0,099;0,166;0,083
"batista";0,278;0,294;0,123;0,734;0,001
"açao";0,278;0,294;0;0,195;0,105
"aviao";0,478;0,318;0,312;0,038;0,288
"atuarial";0;0,262;0,099;0,686;0,083
"atento";0,219;0,828;0,08;0;0,066
"assolar";0,78;0,234;0,08;0;0,066
"artistico";0,219;0;0,08;0,531;0,066
"arquivo";0,105;0,234;0,08;0;0,066
"arbitro";0,246;0,262;0,099;0;0,083
"apreender";0,72;0;0,192;0,273;0,17
"anisio";0,359;0,676;0,192;0,001;0,17
"amianto";0,246;0,262;0,402;0;0,083
"alternancia";0,78;0,45;0,325;0,142;0,057
"alocar";0,284;0,247;0,5;0,537;0,105
"alimentar";0,219;0;0,08;0,288;0,275
"adstrito";0,219;0,828;0,583;0,142;0,057
"acordado";0;0,234;0,325;0,827;0,066
"acatar";0,219;0;0,325;0,288;0,066
"abrupto";0,246;0,346;0,099;0,028;0,883
"zelar";0,88;0,048;0,099;0,624;0,517
"xxxix";0,359;0;0,192;0,273;0,17
"xlv";0,478;0,318;0,312;0,396;0,126
"vogal";0,359;0,375;0,192;0,971;0,008
"velocidade";0,246;0,262;0,099;0;0,083
"variado";0,246;0,048;0,402;0,194;0,347
"usina";0,315;0,331;0,153;0;0,133
"usado";0,284;0,247;0,123;0,115;0,105
"uol";0,246;0,262;0,099;0;0,083
"unir";0,873;0,331;0,153;0;0,133
"tunc";0,246;0,262;0,98;0,166;0,002
"troca";0,873;0,009;0,624;0,23;0,558
"treinamento";0,88;0,262;0,099;0;0,083
"teratologia";0,278;0,294;0;0,195;0,105
"sustacao";0,88;0,928;0,099;0,194;0,517
"supremacia";0,246;0,048;0,016;0,166;0,083
"subsidio";0,062;0,262;0,099;0,002;0,083
"sopesar";0,246;0;0,402;0,166;0,083
"sobreposicao";0;0,262;0,099;0,166;0,083
"signatario";0,186;0,826;0,153;0,057;0,133
"sexo";0,062;0;0,099;0,166;0,083
"severo";0,246;0,928;0,099;0;0,083
"sergipe";0,545;0,428;0,986;0,121;0,22
"senado";0,88;0,928;0,099;0,686;0,15
"secundarista";0,412;0,428;0,243;0,005;0,917
"secult";0;0,262;0,099;0,166;0,883
"saque";0;0,262;0,099;0,686;0,347
"rree";0,359;0,375;0;0,273;0,17
"rpps";0;0,262;0,099;0,166;0,083
"romper";0,88;0,048;0,099;0,686;0,883
"rogar";0,88;0,262;0,099;0,166;0
"rodoviario";0,246;0;0,402;0,686;0,083
"ricar";0,278;0;0,123;0,537;0,105
"ressentir";0,246;0;0,099;0,166;0,517
"residencia";0,873;0,826;0,153;0,003;0,133
"resgatar";0,349;0,007;0,312;0,396;0,288
"repeticao";0,278;0,247;0,846;0,734;0,94
"renovar";0,246;0,003;0,402;0,166;0,517
"remocao";0;0,928;0,099;0,166;0,083
"rememorar";0,246;0,928;0,402;0,194;0,517
"reino";0,278;0,294;0,123;0;0,105
"regulatoria";0,032;0,294;0,5;0,115;0,105
"reeleger";0,88;0,262;0,099;0,166;0
"reduzido";0,032;0,247;0,123;0,537;0,105
"prouni";0,278;0,294;0,123;0;0,105
"prolator";0,72;0,375;0,192;0,273;0,008
"presumido";0,873;0,331;0,153;0,23;0,002
"prejudicial";0,246;0,928;0,98;0,194;0,883
"prefacial";0,246;0,262;0,099;0;0,883
"precatorio";0,412;0,428;0,023;0,327;0,917
"precariedade";0,246;0,928;0,099;0;0,347
"portugues";0,278;0;0,5;0,195;0,105
"pnae";0,246;0,262;0,099;0;0,083
"plataforma";0,278;0,957;0,123;0;0,439
"persecucao";0,246;0;0,099;0,166;0,083
"perito";0;0,826;0,624;0,23;0,133
"perimetro";0;0,826;0,153;0,23;0,133
"perfunctorio";0,246;0,262;0,099;0,686;0,002
"pereira";0,349;0,492;0,312;0,54;0,815
"pediatrico";0,278;0,294;0,123;0;0,105
"passagem";0,278;0,247;0,5;0,734;0,356
"partida";0,278;0,957;0,123;0;0,105
"parametricidade";0,246;0,262;0,016;0,166;0,517
"pagador";0;0,294;0,5;0,734;0,105
"oneroso";0,004;0,676;0,192;0,971;0,17
"omissao_inconstitucional";0,246;0;0,099;0,166;0,083
"nr";0;0,346;0,099;0,624;0,083
"negocio";0,246;0;0,099;0,194;0,083
"negociacao";0;0,928;0,099;0,686;0,083
"mtur";0;0,262;0,099;0,166;0,883
"metodo";0;0,262;0,402;0,166;0,083
"manto";0,246;0;0,98;0,166;0,083
"locaticio";0,72;0,676;0,192;0,273;0,101
"literalidade";0,246;0,262;0,98;0,166;0,002
"largo";0,013;0,158;0,153;0,868;0,133
"judicializacao";0;0,331;0,153;0,868;0,558
"jan";0,315;0,331;0,153;0;0,133
"irrupcao";0,88;0;0,099;0,166;0,083
"ira";0,062;0,928;0,099;0,028;0,083
"investidor";0,349;0,007;0,312;0,396;0,288
"inves";0,004;0,003;0,099;0,166;0,083
"intransponivel";0,88;0,262;0,016;0,166;0,883
"interinstitucional";0;0,928;0,402;0,166;0,083
"intempestivo";0,246;0,262;0,98;0,194;0,517
"insuperavel";0,88;0,928;0,016;0,166;0,347
"inexigibilidade";0,284;0,294;0,123;0,734;0,076
"inerte";0,246;0,262;0,099;0,002;0,517
"inedito";0,278;0,294;0,123;0,537;0,009
"induzir";0,88;0,928;0,402;0,194;0,883
"indicativo";0,88;0,048;0,099;0,686;0,883
"incursao";0,278;0;0,123;0,195;0,439
"incongruencia";0,246;0,262;0,016;0,166;0,517
"impregnar";0,246;0,346;0,001;0,166;0,083
"implantacao";0;0,928;0,099;0,166;0,347
"impetracao";0,246;0,928;0,016;0,166;0,883
"imperioso";0,246;0,346;0,402;0,194;0,883
"impeachment";0,246;0,928;0,099;0,166;0
"iminencia";0,278;0,957;0,123;0,011;0,94
"iac";0,246;0,262;0,431;0,166;0,025
"hierarquico";0,995;0,957;0,5;0,195;0,076
"hazenclever";0,284;0,294;0,123;0,195;0,009
"gravoso";0,284;0,024;0,123;0,537;0,105
"glifosato";0,278;0,294;0,123;0;0,105
"gerir";0,392;0,346;0,099;0,028;0,083
"gerenciar";0,88;0;0,099;0,686;0,083
"generalizado";0,88;0,262;0,099;0,002;0,883
"fumus";0,246;0,928;0,099;0,624;0,002
"fulminar";0,88;0,262;0,099;0,166;0
"fulcro";0,88;0;0,099;0,166;0,883
"frustracao";0,246;0,003;0,109;0,166;0,083
"fragilizar";0,88;0,346;0,099;0,028;0,347
"fragilizacao";0,88;0;0,98;0,166;0,083
"fotografia";0,412;0,428;0,243;0;0,22
"forcoso";0,88;0,262;0,98;0,624;0,15
"fomentar";0,062;0,003;0,099;0,624;0,083
"filiacao";0,246;0,262;0,099;0,624;0
"felipe";0,359;0,375;0,192;0,273;0
"fefc";0,392;0,262;0,099;0,166;0,002
"farmaco";0,88;0,262;0,099;0;0,083
"facultar";0;0,262;0,099;0,166;0,517
"facility";0,246;0,928;0,099;0;0,083
"fabricar";0,278;0,294;0,123;0;0,105
"extracao";0,392;0,262;0,402;0,002;0,083
"extenso";0,88;0,928;0,099;0,002;0,347
"exponencial";0,88;0,262;0,099;0;0,347
"expendidos";0,246;0,346;0,109;0,624;0,347
"etnico";0,278;0,024;0,123;0,115;0,439
"estreito";0,392;0,928;0,98;0,624;0,883
"estadio";0,246;0,262;0,099;0;0,083
"especializar";0,001;0,428;0,243;0,775;0,22
"equivaler";0,995;0,957;0,5;0,537;0,94
"emprestar";0,284;0,957;0,053;0,195;0,105
"embrionario";0,246;0,262;0,099;0,686;0,002
"eleitorado";0;0,294;0,123;0,195;0,105
"eficacial";0,278;0,294;0,123;0,195;0
"durar";0,72;0,002;0,192;0,273;0,714
"doente";0,246;0,262;0,099;0;0,347
"dezena";0,246;0,928;0,099;0,686;0,025
"despachei";0,246;0,048;0,099;0,166;0,025
"desdobramento";0,278;0,957;0,053;0,195;0,94
"desconhecer";0,246;0,346;0,98;0,194;0,347
"descaracterizar";0,246;0,262;0;0,166;0,347
"democrata";0,392;0,346;0,98;0,166;0,883
"demasia";0,315;0,158;0,166;0,23;0,558
"demandado";0,88;0,262;0,402;0,002;0,347
"decada";0,392;0,262;0,099;0,624;0,025
"custar";0,284;0,957;0,123;0,011;0,105
"culpabilidade";0,88;0,262;0,099;0,166;0
"cuba";0,278;0,247;0,123;0,537;0,356
"ctn";0;0,294;0,123;0,195;0,105
"cruel";0,246;0;0,099;0,166;0,083
"crescimento";0,392;0,928;0,099;0,002;0,083
"crescente";0,246;0,262;0,099;0;0,083
"cp";0,246;0,262;0,099;0;0,083
"covax";0,246;0,928;0,099;0;0,083
